idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
19,2004-11-16,Santa Catarina,5442.08,Pós-graduação,3,Viúvo(a),Engenharia
29,1994-10-10,Ceará,5717.13,Graduação,0,Divorciado(a),Engenharia
43,1981-05-15,Alagoas,7251.62,Pós-graduação,1,Casado(a),Saúde
26,1998-07-10,Bahia,19448.15,Ensino Médio,3,Casado(a),Tecnologia
57,1967-06-28,Rio Grande do Sul,19974.52,Ensino Médio,4,Viúvo(a),Educação
38,1986-06-04,Santa Catarina,7273.65,Mestrado,3,Solteiro(a),Engenharia
26,1998-04-17,Alagoas,15475.84,Mestrado,1,Divorciado(a),Finanças
26,1998-03-31,Rondônia,3996.84,Mestrado,0,Casado(a),Tecnologia
22,2001-09-18,Goiás,17508.1,Ensino Médio,0,Solteiro(a),Tecnologia
51,1973-05-18,Paraná,19308.71,Doutorado,0,Casado(a),Educação
34,1990-04-06,Sergipe,18316.82,Graduação,1,Casado(a),Direito
35,1988-12-21,Paraíba,5841.32,Ensino Médio,1,Solteiro(a),Tecnologia
23,2001-02-19,Acre,16024.68,Pós-graduação,4,Solteiro(a),Saúde
35,1989-01-03,São Paulo,18404.99,Mestrado,5,Solteiro(a),Educação
41,1983-05-08,Acre,18949.27,Mestrado,5,Casado(a),Marketing
56,1968-06-24,Distrito Federal,12190.91,Graduação,5,Solteiro(a),Educação
28,1996-03-11,Espírito Santo,13968.27,Pós-graduação,0,Divorciado(a),Finanças
31,1992-11-16,Bahia,13255.52,Ensino Médio,2,Solteiro(a),Engenharia
18,2006-05-20,Pernambuco,3114.19,Mestrado,1,Solteiro(a),Direito
46,1978-03-10,Pernambuco,12695.39,Pós-graduação,4,Divorciado(a),Educação
60,1964-05-27,Paraíba,8481.97,Ensino Fundamental,0,Solteiro(a),Direito
35,1988-09-18,Rio Grande do Norte,3097.44,Pós-graduação,4,Casado(a),Finanças
19,2005-07-14,Acre,14354.99,Mestrado,0,Viúvo(a),Saúde
32,1992-03-11,Santa Catarina,14707.14,Ensino Médio,0,Divorciado(a),Direito
23,2001-05-30,Amapá,11853.83,Mestrado,5,Viúvo(a),Engenharia
27,1997-01-12,Piauí,5254.06,Ensino Médio,2,Solteiro(a),Direito
48,1975-10-31,Paraná,2004.01,Mestrado,5,Solteiro(a),Engenharia
53,1970-10-05,Piauí,18104.62,Doutorado,5,Solteiro(a),Engenharia
30,1994-04-28,Alagoas,9784.89,Doutorado,0,Casado(a),Saúde
39,1984-10-20,Rio Grande do Norte,2155.03,Mestrado,3,Solteiro(a),Finanças
35,1988-10-15,Paraná,14566.38,Pós-graduação,3,Divorciado(a),Marketing
35,1989-06-25,Acre,15546.45,Doutorado,3,Casado(a),Marketing
55,1969-04-20,Rio Grande do Norte,17720.04,Mestrado,2,Divorciado(a),Finanças
45,1979-06-21,Pará,19627.48,Doutorado,2,Casado(a),Tecnologia
27,1996-12-31,Alagoas,6658.8,Ensino Médio,3,Casado(a),Marketing
18,2006-02-04,Paraíba,19693.35,Mestrado,0,Casado(a),Finanças
41,1982-10-22,Paraná,11077.38,Mestrado,4,Viúvo(a),Tecnologia
46,1977-12-25,Rio Grande do Sul,15603.79,Doutorado,5,Viúvo(a),Engenharia
36,1987-12-04,Rondônia,3387.04,Ensino Fundamental,1,Divorciado(a),Marketing
18,2005-11-29,Rio Grande do Norte,7709.49,Ensino Fundamental,1,Divorciado(a),Educação
44,1980-07-28,São Paulo,15104.27,Ensino Médio,1,Viúvo(a),Saúde
37,1986-11-09,Distrito Federal,11597.99,Ensino Fundamental,5,Divorciado(a),Engenharia
21,2002-09-13,Amazonas,4722.13,Graduação,2,Solteiro(a),Direito
53,1971-07-19,Amazonas,8413.63,Ensino Fundamental,4,Viúvo(a),Finanças
58,1965-10-08,Espírito Santo,10307.21,Ensino Fundamental,1,Viúvo(a),Tecnologia
54,1970-01-29,Rio de Janeiro,13879.86,Doutorado,2,Viúvo(a),Engenharia
20,2003-10-14,Alagoas,7938.94,Ensino Médio,5,Viúvo(a),Marketing
55,1969-07-07,Pará,7044.34,Doutorado,0,Viúvo(a),Marketing
55,1968-09-23,Paraíba,11175.81,Pós-graduação,5,Divorciado(a),Tecnologia
55,1968-09-16,Espírito Santo,7878.53,Mestrado,1,Viúvo(a),Saúde
49,1975-02-06,Paraíba,17876.54,Graduação,2,Casado(a),Tecnologia
18,2005-10-14,Rio de Janeiro,4830.38,Ensino Fundamental,1,Divorciado(a),Saúde
35,1988-11-24,Mato Grosso,12097.38,Ensino Médio,3,Casado(a),Finanças
36,1988-01-24,Ceará,17076.67,Ensino Fundamental,3,Casado(a),Educação
35,1988-10-08,Roraima,15790.36,Mestrado,5,Casado(a),Tecnologia
18,2006-06-07,Acre,7198.97,Ensino Médio,3,Casado(a),Saúde
46,1977-10-13,Amapá,10098.5,Doutorado,0,Casado(a),Saúde
52,1971-09-30,Santa Catarina,10324.41,Ensino Médio,2,Solteiro(a),Saúde
56,1967-09-03,Espírito Santo,16329.91,Ensino Médio,1,Viúvo(a),Direito
19,2004-11-29,Goiás,12874.44,Mestrado,3,Divorciado(a),Tecnologia
23,2000-11-24,Amazonas,4352.68,Ensino Médio,2,Viúvo(a),Finanças
22,2002-05-20,Tocantins,18628.91,Ensino Médio,0,Solteiro(a),Finanças
56,1968-07-03,Pernambuco,3995.34,Graduação,3,Casado(a),Saúde
45,1979-02-23,Rio Grande do Norte,15607.65,Ensino Fundamental,0,Viúvo(a),Finanças
39,1985-06-01,São Paulo,2835.57,Pós-graduação,5,Casado(a),Tecnologia
40,1984-06-28,Espírito Santo,2024.25,Pós-graduação,4,Casado(a),Finanças
35,1988-12-20,Rio de Janeiro,5715.42,Ensino Médio,4,Solteiro(a),Tecnologia
36,1987-08-26,Maranhão,15202.76,Ensino Médio,0,Viúvo(a),Marketing
41,1982-10-10,São Paulo,4543.27,Graduação,1,Viúvo(a),Direito
26,1998-06-17,Distrito Federal,16390.68,Doutorado,1,Solteiro(a),Saúde
45,1978-09-14,Rio Grande do Norte,4285.28,Ensino Médio,0,Viúvo(a),Direito
60,1964-02-07,Ceará,4004.8,Ensino Médio,1,Viúvo(a),Saúde
58,1966-05-01,Sergipe,16297.62,Mestrado,1,Viúvo(a),Tecnologia
51,1972-10-08,Bahia,6163.56,Doutorado,3,Casado(a),Direito
55,1969-04-22,Espírito Santo,12109.24,Doutorado,1,Viúvo(a),Engenharia
37,1987-01-14,Pernambuco,14529.86,Ensino Fundamental,1,Solteiro(a),Tecnologia
25,1999-08-17,Rio Grande do Sul,13361.0,Mestrado,2,Casado(a),Marketing
32,1991-11-26,Espírito Santo,12277.49,Ensino Fundamental,5,Solteiro(a),Finanças
41,1982-09-25,Alagoas,13050.19,Ensino Médio,2,Casado(a),Finanças
38,1986-07-14,Piauí,6566.57,Ensino Fundamental,4,Casado(a),Engenharia
24,2000-05-10,Alagoas,18431.45,Ensino Médio,2,Viúvo(a),Marketing
32,1992-07-25,Rio Grande do Sul,15372.73,Mestrado,1,Solteiro(a),Engenharia
38,1986-03-11,Alagoas,19262.16,Pós-graduação,2,Viúvo(a),Engenharia
49,1974-12-06,Acre,17877.06,Ensino Fundamental,3,Viúvo(a),Engenharia
24,2000-05-08,Amazonas,16258.16,Mestrado,2,Casado(a),Tecnologia
57,1967-08-13,Mato Grosso do Sul,19571.91,Mestrado,2,Solteiro(a),Engenharia
34,1990-01-16,Santa Catarina,11369.23,Mestrado,4,Viúvo(a),Engenharia
48,1976-01-15,Roraima,7161.87,Doutorado,0,Solteiro(a),Direito
59,1964-12-14,Rio Grande do Norte,19155.72,Pós-graduação,1,Solteiro(a),Saúde
23,2001-04-25,Rio de Janeiro,9827.86,Mestrado,5,Solteiro(a),Engenharia
50,1973-11-15,Goiás,5248.99,Doutorado,4,Solteiro(a),Educação
27,1997-04-23,Minas Gerais,15314.64,Pós-graduação,1,Casado(a),Direito
50,1973-10-13,Pará,8032.59,Doutorado,4,Casado(a),Engenharia
18,2006-03-11,Sergipe,9968.51,Ensino Fundamental,3,Divorciado(a),Marketing
46,1978-05-05,Rio de Janeiro,6152.24,Mestrado,1,Casado(a),Saúde
40,1983-10-25,Bahia,17103.84,Doutorado,0,Casado(a),Finanças
56,1967-10-13,Amazonas,19349.57,Graduação,4,Divorciado(a),Educação
19,2005-05-01,Minas Gerais,7183.23,Graduação,2,Solteiro(a),Direito
29,1994-09-03,Rio Grande do Sul,10215.28,Mestrado,0,Viúvo(a),Engenharia
54,1969-12-14,Tocantins,16418.59,Graduação,1,Divorciado(a),Educação
33,1991-03-06,Minas Gerais,2362.46,Pós-graduação,0,Casado(a),Saúde
43,1980-09-15,Goiás,18034.43,Mestrado,3,Casado(a),Tecnologia
37,1987-08-12,Maranhão,14722.43,Doutorado,1,Viúvo(a),Marketing
46,1977-11-08,Alagoas,2840.41,Doutorado,2,Casado(a),Direito
25,1999-05-25,Mato Grosso do Sul,13179.23,Ensino Fundamental,3,Viúvo(a),Marketing
27,1996-10-20,Amapá,11918.55,Doutorado,4,Casado(a),Engenharia
46,1978-02-13,Paraná,14398.14,Mestrado,0,Divorciado(a),Educação
29,1995-05-09,Rio de Janeiro,3387.2,Mestrado,0,Viúvo(a),Finanças
20,2003-11-29,Acre,17928.59,Pós-graduação,3,Viúvo(a),Direito
27,1997-01-30,Rondônia,4070.02,Mestrado,4,Casado(a),Engenharia
32,1991-10-07,Mato Grosso do Sul,15813.55,Graduação,0,Solteiro(a),Tecnologia
35,1989-07-28,Roraima,11035.88,Ensino Médio,1,Divorciado(a),Educação
21,2002-09-01,Rio Grande do Norte,13459.31,Mestrado,2,Solteiro(a),Engenharia
31,1993-06-28,Amapá,15887.2,Ensino Fundamental,2,Solteiro(a),Educação
36,1988-03-13,Distrito Federal,8488.44,Ensino Fundamental,5,Divorciado(a),Saúde
59,1965-01-03,Rio Grande do Norte,16948.23,Doutorado,2,Solteiro(a),Finanças
52,1972-04-14,Alagoas,13690.82,Doutorado,2,Casado(a),Finanças
36,1987-09-12,Amazonas,2594.82,Ensino Médio,1,Solteiro(a),Tecnologia
28,1996-04-28,Bahia,14738.28,Pós-graduação,2,Viúvo(a),Finanças
49,1974-08-29,Maranhão,2337.6,Graduação,2,Solteiro(a),Marketing
25,1999-07-09,Bahia,19690.86,Mestrado,1,Divorciado(a),Marketing
43,1980-09-05,São Paulo,11460.52,Ensino Médio,1,Casado(a),Saúde
45,1979-04-15,Minas Gerais,8617.12,Graduação,4,Viúvo(a),Marketing
47,1977-08-21,São Paulo,14587.93,Doutorado,4,Viúvo(a),Finanças
33,1991-01-30,Paraíba,4081.67,Mestrado,0,Viúvo(a),Tecnologia
27,1997-07-13,Rio Grande do Norte,4241.87,Ensino Fundamental,1,Casado(a),Tecnologia
49,1974-12-06,Goiás,3693.95,Mestrado,5,Solteiro(a),Direito
27,1997-07-13,Paraíba,9904.01,Pós-graduação,0,Solteiro(a),Marketing
35,1988-12-05,Sergipe,16720.32,Ensino Médio,5,Solteiro(a),Marketing
45,1978-12-16,Bahia,5055.35,Graduação,1,Casado(a),Direito
51,1972-10-12,Espírito Santo,17605.9,Ensino Médio,1,Viúvo(a),Tecnologia
39,1985-06-20,Rio de Janeiro,2599.15,Mestrado,2,Solteiro(a),Tecnologia
23,2001-02-21,Rondônia,2284.06,Pós-graduação,5,Solteiro(a),Direito
37,1987-01-14,Paraná,16785.92,Pós-graduação,1,Solteiro(a),Engenharia
24,2000-07-23,Amapá,17050.43,Ensino Médio,3,Casado(a),Educação
27,1996-11-06,Acre,19901.15,Ensino Médio,0,Viúvo(a),Engenharia
38,1986-07-25,Pará,15211.27,Pós-graduação,4,Viúvo(a),Saúde
39,1985-03-20,Piauí,4834.16,Graduação,1,Casado(a),Tecnologia
51,1973-04-24,Rondônia,16741.78,Ensino Médio,1,Casado(a),Direito
38,1986-06-09,Minas Gerais,10709.64,Doutorado,5,Viúvo(a),Marketing
27,1997-01-19,Mato Grosso do Sul,2172.29,Mestrado,5,Casado(a),Saúde
41,1983-05-22,Rio Grande do Sul,8290.47,Mestrado,4,Solteiro(a),Tecnologia
43,1981-04-24,Mato Grosso do Sul,19054.84,Ensino Fundamental,0,Divorciado(a),Engenharia
40,1984-06-21,São Paulo,8732.45,Doutorado,2,Divorciado(a),Finanças
20,2004-04-04,Rio de Janeiro,14615.9,Ensino Fundamental,5,Casado(a),Saúde
49,1975-02-24,Rio Grande do Sul,9672.36,Ensino Médio,4,Casado(a),Finanças
20,2004-06-16,Piauí,6279.58,Doutorado,3,Solteiro(a),Finanças
21,2002-12-27,Amazonas,3913.12,Mestrado,2,Divorciado(a),Marketing
28,1996-06-21,Alagoas,6948.56,Ensino Médio,5,Viúvo(a),Marketing
22,2002-04-04,Rio de Janeiro,7034.02,Doutorado,2,Viúvo(a),Engenharia
57,1967-02-11,Santa Catarina,8686.34,Mestrado,5,Casado(a),Finanças
47,1977-01-14,Rio Grande do Sul,10595.8,Ensino Fundamental,3,Casado(a),Finanças
50,1974-04-28,Rio Grande do Sul,2670.04,Doutorado,5,Divorciado(a),Saúde
54,1970-08-15,Paraíba,15521.8,Ensino Fundamental,5,Casado(a),Educação
36,1988-01-18,Roraima,3417.18,Ensino Fundamental,2,Viúvo(a),Tecnologia
53,1971-03-21,Espírito Santo,5252.32,Ensino Médio,2,Viúvo(a),Marketing
43,1981-07-26,Goiás,19842.03,Pós-graduação,5,Solteiro(a),Engenharia
45,1979-05-24,Distrito Federal,13701.98,Graduação,1,Viúvo(a),Finanças
57,1967-06-14,Maranhão,19452.35,Ensino Médio,3,Solteiro(a),Saúde
41,1982-10-15,Sergipe,13812.48,Graduação,5,Viúvo(a),Engenharia
53,1970-10-15,Tocantins,8176.86,Mestrado,4,Divorciado(a),Engenharia
60,1964-05-04,Rio de Janeiro,5299.46,Mestrado,1,Casado(a),Tecnologia
42,1982-03-11,Pará,8848.87,Pós-graduação,4,Solteiro(a),Direito
47,1976-12-20,Piauí,15853.07,Graduação,3,Solteiro(a),Educação
58,1965-12-03,Mato Grosso,10667.02,Ensino Fundamental,4,Casado(a),Saúde
24,2000-05-17,Goiás,4844.08,Mestrado,2,Solteiro(a),Marketing
35,1988-10-06,Bahia,9802.34,Graduação,4,Casado(a),Marketing
34,1989-11-08,Bahia,5768.46,Doutorado,0,Solteiro(a),Engenharia
59,1964-09-22,Distrito Federal,2058.26,Ensino Fundamental,0,Divorciado(a),Marketing
60,1964-08-18,Amazonas,8312.69,Ensino Médio,2,Casado(a),Tecnologia
47,1976-11-30,Rio Grande do Norte,5128.34,Ensino Fundamental,4,Casado(a),Tecnologia
39,1985-06-18,Sergipe,14244.34,Ensino Médio,3,Viúvo(a),Engenharia
28,1995-09-14,Espírito Santo,12488.63,Pós-graduação,5,Divorciado(a),Tecnologia
27,1997-01-24,Maranhão,9796.78,Doutorado,2,Viúvo(a),Tecnologia
34,1990-07-27,Tocantins,15763.83,Graduação,4,Viúvo(a),Tecnologia
24,1999-09-18,Bahia,16714.14,Graduação,2,Casado(a),Saúde
23,2000-12-02,Roraima,12845.49,Doutorado,2,Viúvo(a),Saúde
24,2000-03-02,Amazonas,17058.05,Mestrado,3,Solteiro(a),Saúde
30,1993-12-02,Paraíba,8734.89,Graduação,3,Divorciado(a),Engenharia
52,1972-06-09,Paraíba,17433.62,Ensino Fundamental,2,Casado(a),Engenharia
32,1992-01-16,Distrito Federal,10505.17,Pós-graduação,3,Viúvo(a),Finanças
23,2000-12-01,Ceará,17944.16,Graduação,4,Casado(a),Direito
46,1977-11-05,Espírito Santo,12220.7,Graduação,2,Viúvo(a),Tecnologia
18,2005-11-10,Rio Grande do Sul,3663.1,Mestrado,1,Divorciado(a),Marketing
32,1991-12-24,Rio de Janeiro,14387.89,Ensino Fundamental,4,Viúvo(a),Direito
24,2000-07-15,Paraná,17840.32,Ensino Fundamental,0,Viúvo(a),Marketing
27,1996-12-31,Alagoas,15078.88,Pós-graduação,0,Divorciado(a),Finanças
43,1981-07-26,Amazonas,14691.04,Doutorado,4,Casado(a),Engenharia
52,1972-02-20,São Paulo,8164.68,Pós-graduação,5,Solteiro(a),Educação
20,2004-07-14,Alagoas,15234.86,Ensino Médio,3,Solteiro(a),Saúde
60,1964-08-04,Goiás,13939.0,Doutorado,4,Solteiro(a),Educação
20,2004-01-30,Paraíba,16855.54,Graduação,2,Viúvo(a),Saúde
54,1970-05-31,Espírito Santo,9543.65,Pós-graduação,2,Casado(a),Direito
52,1971-11-26,Bahia,2417.58,Doutorado,5,Casado(a),Finanças
45,1978-08-23,Goiás,17913.06,Pós-graduação,4,Viúvo(a),Tecnologia
26,1998-06-26,Mato Grosso,16443.03,Graduação,3,Solteiro(a),Saúde
53,1971-04-07,Amazonas,7896.6,Doutorado,3,Divorciado(a),Engenharia
36,1987-10-10,Rondônia,12366.14,Mestrado,3,Viúvo(a),Saúde
39,1984-10-03,Espírito Santo,7916.5,Ensino Fundamental,3,Solteiro(a),Engenharia
28,1995-11-09,Alagoas,13011.96,Doutorado,2,Divorciado(a),Educação
32,1992-04-29,Mato Grosso do Sul,10291.59,Ensino Fundamental,3,Solteiro(a),Direito
39,1984-10-14,Rio de Janeiro,8374.36,Mestrado,3,Casado(a),Tecnologia
47,1977-03-11,Minas Gerais,8830.35,Pós-graduação,2,Casado(a),Engenharia
22,2002-07-08,Paraná,16831.55,Ensino Fundamental,5,Viúvo(a),Marketing
57,1967-04-04,Piauí,13087.05,Graduação,3,Solteiro(a),Finanças
37,1987-01-14,Tocantins,15314.1,Mestrado,1,Solteiro(a),Direito
41,1983-03-29,Ceará,13098.26,Mestrado,3,Viúvo(a),Engenharia
49,1975-06-21,Ceará,6556.77,Ensino Fundamental,1,Solteiro(a),Marketing
59,1965-01-11,Goiás,3734.35,Ensino Fundamental,1,Casado(a),Educação
30,1994-07-19,Ceará,18839.58,Mestrado,5,Solteiro(a),Direito
25,1999-04-19,Paraíba,15465.6,Ensino Médio,0,Viúvo(a),Tecnologia
54,1970-06-24,Paraná,14416.05,Ensino Fundamental,2,Solteiro(a),Finanças
60,1963-12-05,Amapá,19687.75,Ensino Fundamental,2,Divorciado(a),Engenharia
33,1990-11-19,Sergipe,2780.47,Pós-graduação,4,Casado(a),Saúde
21,2003-03-06,Amapá,5562.3,Ensino Médio,2,Divorciado(a),Tecnologia
20,2004-03-30,Santa Catarina,18924.24,Ensino Médio,1,Viúvo(a),Tecnologia
18,2006-02-26,Pará,16339.36,Ensino Fundamental,5,Viúvo(a),Saúde
52,1971-09-26,Ceará,7127.31,Ensino Médio,5,Solteiro(a),Direito
60,1963-12-11,Sergipe,6173.44,Pós-graduação,1,Casado(a),Marketing
52,1972-01-11,Maranhão,10279.16,Doutorado,0,Divorciado(a),Saúde
21,2003-08-20,Espírito Santo,10645.63,Doutorado,5,Casado(a),Educação
44,1980-01-13,Santa Catarina,19986.6,Ensino Fundamental,0,Viúvo(a),Educação
43,1980-10-25,Tocantins,6658.42,Graduação,3,Viúvo(a),Finanças
55,1969-01-27,Rondônia,4969.69,Ensino Médio,1,Viúvo(a),Marketing
31,1992-08-31,Roraima,17993.75,Doutorado,5,Solteiro(a),Educação
21,2003-06-01,Rondônia,2788.97,Mestrado,1,Solteiro(a),Engenharia
22,2001-10-05,Paraná,16201.86,Mestrado,3,Viúvo(a),Saúde
18,2005-09-05,Minas Gerais,3483.26,Mestrado,0,Solteiro(a),Marketing
33,1990-10-09,Tocantins,13165.36,Mestrado,0,Solteiro(a),Finanças
38,1986-07-07,Sergipe,6778.73,Graduação,2,Viúvo(a),Educação
24,2000-01-27,Rio Grande do Sul,3033.73,Ensino Fundamental,0,Divorciado(a),Engenharia
58,1965-10-01,Acre,18109.64,Ensino Fundamental,3,Divorciado(a),Tecnologia
33,1990-10-03,Rio Grande do Norte,2526.57,Pós-graduação,5,Casado(a),Saúde
59,1965-02-27,Santa Catarina,13254.15,Doutorado,3,Solteiro(a),Marketing
42,1982-01-17,Pará,6880.54,Doutorado,2,Solteiro(a),Marketing
18,2005-11-13,Mato Grosso do Sul,15220.24,Ensino Fundamental,4,Casado(a),Finanças
57,1967-06-29,Acre,6761.88,Doutorado,0,Solteiro(a),Finanças
31,1992-09-27,Rio Grande do Sul,16466.44,Ensino Fundamental,0,Viúvo(a),Marketing
58,1966-04-09,Ceará,17241.6,Pós-graduação,5,Viúvo(a),Marketing
40,1983-11-21,Espírito Santo,10904.72,Ensino Médio,0,Solteiro(a),Tecnologia
21,2002-12-12,Pernambuco,12710.03,Ensino Fundamental,2,Viúvo(a),Saúde
27,1996-11-06,Minas Gerais,16767.79,Doutorado,4,Casado(a),Educação
49,1975-07-08,Espírito Santo,5806.01,Graduação,4,Divorciado(a),Engenharia
51,1972-11-28,Goiás,12544.77,Pós-graduação,3,Casado(a),Engenharia
49,1975-07-24,Mato Grosso do Sul,9105.3,Pós-graduação,3,Divorciado(a),Finanças
25,1998-12-29,Alagoas,2379.72,Ensino Médio,0,Casado(a),Saúde
23,2000-10-07,Amazonas,12021.51,Mestrado,2,Solteiro(a),Tecnologia
41,1982-12-09,Bahia,7653.13,Mestrado,4,Viúvo(a),Finanças
32,1992-02-19,Amapá,6865.25,Doutorado,1,Divorciado(a),Engenharia
20,2003-10-04,Roraima,15609.17,Ensino Fundamental,4,Solteiro(a),Tecnologia
27,1997-07-08,Pará,16521.59,Mestrado,2,Viúvo(a),Educação
46,1978-02-18,Alagoas,11788.09,Pós-graduação,1,Solteiro(a),Saúde
31,1993-02-14,Ceará,15487.85,Graduação,5,Divorciado(a),Saúde
33,1991-08-18,Amapá,8163.43,Graduação,4,Casado(a),Finanças
23,2001-02-07,Piauí,9706.36,Graduação,2,Casado(a),Saúde
21,2003-02-21,Alagoas,17755.24,Doutorado,0,Solteiro(a),Finanças
35,1988-08-23,Bahia,16692.56,Pós-graduação,0,Divorciado(a),Finanças
53,1971-05-08,Tocantins,17560.55,Pós-graduação,1,Solteiro(a),Engenharia
33,1991-06-29,Acre,12540.74,Pós-graduação,2,Solteiro(a),Tecnologia
36,1988-04-23,Minas Gerais,15788.34,Ensino Fundamental,3,Viúvo(a),Saúde
45,1979-04-26,Minas Gerais,17420.02,Mestrado,3,Solteiro(a),Finanças
55,1969-06-16,Minas Gerais,17120.72,Pós-graduação,5,Divorciado(a),Engenharia
51,1973-01-20,Rio de Janeiro,17023.68,Pós-graduação,3,Casado(a),Finanças
42,1981-10-18,Distrito Federal,14155.77,Ensino Fundamental,0,Viúvo(a),Tecnologia
48,1975-12-26,Paraná,14768.66,Ensino Fundamental,2,Casado(a),Direito
29,1995-01-13,Piauí,12798.75,Ensino Médio,0,Viúvo(a),Engenharia
22,2002-03-15,Mato Grosso do Sul,5869.37,Pós-graduação,1,Viúvo(a),Engenharia
20,2004-06-22,Tocantins,6548.74,Ensino Médio,4,Viúvo(a),Tecnologia
26,1998-01-05,Distrito Federal,12886.42,Ensino Médio,4,Viúvo(a),Tecnologia
29,1995-01-25,Pernambuco,19264.21,Ensino Fundamental,5,Solteiro(a),Saúde
34,1990-04-06,Rio Grande do Sul,12165.47,Graduação,2,Viúvo(a),Tecnologia
37,1987-08-04,Distrito Federal,10039.72,Doutorado,2,Viúvo(a),Educação
26,1997-09-08,Amazonas,16183.38,Ensino Fundamental,5,Divorciado(a),Tecnologia
21,2003-05-17,Goiás,19560.42,Ensino Médio,0,Divorciado(a),Tecnologia
30,1993-12-11,Acre,14017.74,Pós-graduação,4,Viúvo(a),Direito
50,1974-06-14,Distrito Federal,16687.94,Pós-graduação,4,Solteiro(a),Direito
50,1974-04-06,Piauí,9272.96,Graduação,4,Solteiro(a),Tecnologia
56,1968-08-14,Mato Grosso do Sul,15435.03,Pós-graduação,4,Casado(a),Finanças
39,1985-04-19,Pernambuco,8102.8,Ensino Médio,3,Viúvo(a),Saúde
42,1981-09-09,Goiás,5275.7,Pós-graduação,1,Solteiro(a),Tecnologia
30,1994-07-14,Pará,3218.83,Ensino Médio,3,Viúvo(a),Educação
27,1996-11-27,Santa Catarina,4774.21,Pós-graduação,5,Divorciado(a),Saúde
34,1990-07-10,Pará,10935.63,Ensino Fundamental,0,Divorciado(a),Engenharia
27,1996-11-17,Paraná,10012.33,Doutorado,4,Solteiro(a),Engenharia
47,1977-06-12,Piauí,8112.33,Pós-graduação,2,Viúvo(a),Direito
32,1991-08-28,Amazonas,14995.47,Graduação,5,Viúvo(a),Educação
47,1976-12-15,Acre,15221.02,Graduação,4,Divorciado(a),Engenharia
56,1968-08-06,Rio Grande do Norte,16868.88,Doutorado,5,Solteiro(a),Direito
33,1990-12-15,Rio Grande do Sul,8036.1,Ensino Médio,3,Solteiro(a),Finanças
53,1971-02-20,Goiás,9250.38,Doutorado,2,Divorciado(a),Saúde
24,2000-04-05,Tocantins,16197.13,Graduação,2,Casado(a),Finanças
26,1997-10-08,São Paulo,5084.23,Pós-graduação,3,Casado(a),Marketing
58,1966-08-05,Minas Gerais,2663.43,Graduação,2,Casado(a),Finanças
42,1981-12-01,Maranhão,12030.49,Pós-graduação,4,Casado(a),Tecnologia
37,1986-09-05,Rio Grande do Norte,14055.3,Ensino Médio,5,Viúvo(a),Tecnologia
21,2002-11-09,Rio Grande do Norte,14943.8,Graduação,4,Viúvo(a),Engenharia
50,1974-08-14,Goiás,9426.61,Mestrado,5,Viúvo(a),Tecnologia
25,1999-02-25,Paraíba,8949.25,Ensino Fundamental,1,Casado(a),Marketing
48,1975-10-04,Espírito Santo,13527.47,Ensino Fundamental,1,Solteiro(a),Finanças
48,1976-01-21,Paraná,4297.38,Ensino Médio,0,Casado(a),Saúde
56,1968-05-04,Rondônia,16680.33,Pós-graduação,2,Casado(a),Engenharia
19,2005-06-10,Rio Grande do Norte,10841.44,Ensino Médio,5,Divorciado(a),Engenharia
40,1984-08-21,Rondônia,13646.19,Mestrado,0,Solteiro(a),Engenharia
34,1989-12-27,Paraíba,17948.12,Ensino Fundamental,5,Solteiro(a),Finanças
50,1974-07-29,Amapá,5696.54,Doutorado,5,Viúvo(a),Saúde
45,1979-03-20,Tocantins,9753.5,Ensino Fundamental,1,Viúvo(a),Engenharia
42,1982-02-06,Amazonas,15583.53,Ensino Médio,2,Divorciado(a),Saúde
30,1993-09-18,Amapá,17933.87,Mestrado,3,Casado(a),Direito
30,1993-10-30,Espírito Santo,8546.14,Mestrado,3,Viúvo(a),Finanças
40,1983-10-28,São Paulo,8214.56,Mestrado,4,Solteiro(a),Finanças
39,1985-05-16,Tocantins,10997.26,Ensino Fundamental,4,Viúvo(a),Direito
25,1998-10-18,Espírito Santo,15935.79,Pós-graduação,5,Divorciado(a),Educação
25,1998-10-16,Mato Grosso,6563.07,Graduação,5,Divorciado(a),Finanças
59,1965-07-16,Sergipe,14858.48,Mestrado,2,Solteiro(a),Marketing
39,1985-02-10,São Paulo,4894.22,Pós-graduação,3,Divorciado(a),Direito
